"","textoComentario","fechaComentario","tituloComentario","puntuacionComentario"
"944","Visita guiada excelente , el guía Francisco de la agencia DOTRAVEL PARTNER un enamorado de Gaudí nos ofreció una experiencia mágica y muy muy instructiva","7 de mayo de 2019","Visita guiada",5
"945","La guía Sara una genia!! Nos encantó como explicó y nos deslumbramos desde antes de ingresar a la basílica con la maravillosa obra.
Todo de maravilla. Gracias Gracias Gracias","7 de mayo de 2019","impactante recorrida Ale y Noe Uruguay",5
"948","Excepcional,  una joya,  es preciosa por fuera, cantidad de detalles en sus fachadas y dentro de la Iglesia es también ya preciosidad,  fue una visita muy buena.","7 de mayo de 2019","Grupo de trabajo",5
"949","Contraten si o si la Audio guia, porque se pierden muchos detalles que uno desconoce sin eso. Por internet la entrada es mas economica, mejor sacarlo con tiempo! Imperdible si andan por Barcelona","7 de mayo de 2019","Sorprendente",5
"950","No te pierdas esta visita es una de las atracciones que no te dejarán indiferente, por muchas cosas. Muy recomendable .... así que no tardes mucho en visitarla, eso si compra las entradas por internet, para evitar colas.","7 de mayo de 2019","Impresionantemente Diferente y Espectacular",5
"952","Espectacular exponente del modernismo de Gaudí, única en el mundo. Hay que visitarla para darse cuenta realmente de su espectacularidad.","7 de mayo de 2019","Sagrada Familia",5
"953","Visitamos la Basílica por que nuestros hijos nos regalaron las entradas con visita guiada. Te das cuenta de que todo lo que has visto en fotos o en vídeo no es nada, la realidad supera tus espectatívas. La visita fue muy amena y nuestra guía...Más","7 de mayo de 2019","Arquitectónicamente espectacular",5
"954","La Sagrada Familia es increible. La fila es bastante confusa, pero una vez que ingresas no dejas de maravillarte con cada cosa que veas dentro. El diseño es sin dudas maravilloso.","6 de mayo de 2019","Inmesidad por dentro y fuera",5
"955","Impresionante y sobrecogedor lugar lleno de luz y la genialidad de Gaudí. Eso si recomiendo reservar la entrada de lo contrario prepararse para largas colas.","6 de mayo de 2019","Lindo lugar",5
"958","Vinimos a la noche a conocer la catedral iluminada, invitados por una amiga de mi esposa.
Realmente deslumbrante, vale la pena pasar a conocer","5 de mayo de 2019","Excelente vista !!!",5
"959","Gran obra moderna, al verla impone y no puedes dejar de mirar para ver todos los detalles que representa, cantidades numerosas de turistas a su alrededor, intentando sacar la mejor fotografía posible.","5 de mayo de 2019","Impresionante ",5
"960","Era un monumento que siempre había querido visitar y la verdad es que no me defraudó. Sentí una conexión muy especial, no se si sería por la luz o las vidrieras pero estaba casi levitando. Espero que la próxima vez que vaya esté terminada y...Más","5 de mayo de 2019","Sin palabras",5
"962","La fachada es impresionante pero me parece excesivo que haya que pagar tanto dinero para verla por dentro.","5 de mayo de 2019","Impresionante ",5
"963","Si bien había visto muchas fotos por fuera,   he de decir que las fotos no le hacen justicia. Es mucho más bonita al natural. Y el interior es realmente sorprendente. Muy  recomendable su visita.","5 de mayo de 2019","Sorpredente",5
"964","De una increíble arquitectura futurista, Gaudí logró hacer de esta construcción una maravilla que no Termina de sorprender a cada paso. Es digna de visitar sin importar la religión que se profese. Recomiendo tomar la visita anticipada en el sitio oficial para evitar largas esperas...Más","5 de mayo de 2019","Hermosa! ",5
"965","Creo que poco hay que decir sobre esta maravilla arquitectonica.creada por un verdadero genio...hay que visitarla..con palabras no puedes explicar tanta belleza","5 de mayo de 2019","turismo",5
"968","Fue una visita difícil por que llovía y la entrada era muy lenta y desorganizada. Todos nos mojábamos por que llovía sin parar. La gente de seguridad muy poco amable. Al controlar las entradas, al revisará las personas  o los objetos personales. No te dejaban...Más","4 de mayo de 2019","No lo vale !!",5
"969","La Sagrada familia deja sin palabras. Puede que el estilo modernista no te guste mucho pero aún así es simplemente espectacular. No solo el exterior, el interior casi es mas impresionante por la altura y el efecto de la luz atravesando las vidrieras por la...Más","3 de mayo de 2019","Espectacular",5
"970","Excepcional construcción, emblemática y representante de la magnificenca, genialidad y ""locura""  del legendario Gaudí.  Puedes no amarla, pero jamás quitarla de tus planes, si vas Barcelona.
Si deseas admirarla por dentro, es muy recomendable reservar las entradas con anticipación, y directamente en la página oficial,...Más","3 de mayo de 2019","Imperdible si vas a Barcelona! ",5
"972","No soy muy de iglesias pero la historia detrás de la Sagrada Familia, respecto a sus orígenes, su construcción, la persona detrás del diseño es increíble, Gaudí es un seco y la Basílica es una muestra de ello. Seas o no católico debes visitarla ;)","2 de mayo de 2019","Imperdible y maravillosa ",5
"973","Es muy fácil recorrer la basílica con la audio guía, en arquitectura es espectacular toda la magia y los detalles que encierran este lugar, aunque se sea ateo o agnóstico vale la pena conocer la gran obra de Gaudí, es corto el recorrido.","2 de mayo de 2019","Recorrido sencillo",5
"974","Impresionante no Te Lo pieces perder emblamatico me Ben Lo unicorn Las colas para acceder tendria queen set mad facility y massage economics para LA genre residente","2 de mayo de 2019","Impresionante",5
"975","Visitar la Sagrada Familia es entregarse a una contemplación  de un sitio religioso diferente.
La obra arquitectónica deslumbra a novatos y entendidos.
Imperdible.","2 de mayo de 2019","Superando expectativas",5
"978","Increíble edificio para ver.  Tuvimos la guía de audio que encontramos con suficientes detalles para hacer de esta una visita agradable","1 de mayo de 2019","Increíble edificio ",5
"979","Impresiona de cerca... la había visto infinidad de veces en televisión y sabía que era visita obligada si vas a Barcelona pero me impresionó muchísimo cuando la vi. Muy bonita!!! Encima tuvimos la suerte de verla bastante libre de andamios.","30 de abril de 2019","Impresiona",5
"980","Hicimos la visita a la Sagrada familia con audioguia, y aunque el precio nos parecio elevado, desde luego merece la pena ver esa gran obra y por supuesto con una buena explicacion. totalmente recomendado. Si lo reservais por internet no teneis que hacer colas ni...Más","30 de abril de 2019","Imprescindible",5
"982","Si vienes a Barcelona, si o si has de visitar la Sagrada Familia, ver como aun esta en construccion una obra que empezo en 1882 y que por seguir los bocetos de gaudi a rajatabla aun esta en construccion.
Hay mucha cola, si. Pero tiene...Más","29 de abril de 2019","Icono de Catalunya",5
"983","Si viajas a Barcelona tenés que visitar esta basílica! Es una de últimas obras en vida de Gaudí, la más importante ..","29 de abril de 2019","Es bellisima",5
"984","Es un lugar maravilloso, un símbolo de la arquitectura de Gaudí.
Las entradas hay que comprarlas con antelación para evitar quedarse sin ellas.
Si bien es un sitio muy concurrido, se logra hacer el recorrido sin problemas.","29 de abril de 2019","Un lugar que hay que ver",5
"985","Aunque la visita fue en plena Semana Santa, entramos a las 10,15 y no tuvimos que esperar apenas nada . Recoger las audioguias muy rápido y la visita en general sin aglomeraciones. Templo impresionante y diferente donde el gran Antonio Gaudí y el resto de...Más","29 de abril de 2019","Preciosa!!!! Imprescindible por supuesto....",5
"988","Es fácil quedarse sin palabras al entrar en la basílica. Si el exterior es ya impresionante, dentro enmudeces. 
Merece la pena, sin duda, pagar la entrada y hacer la visita completa. 
Es un espectáculo","29 de abril de 2019","ESPECTACULAR",5
"989","Basílica totalmente diferente a toda basílica/catedral e iglesia vista, preciosa por dentro, juego de colores con la luz que entra increíble, no lo dudes, entrar a verla que la primera impresión es entrar y quedarte con la boca abierta..","29 de abril de 2019","Sagrada familia espectacular",5
"990","Hay que reconocer que es la obra máxima de Gaudí y que por fin veremos terminada en breve.Visita obligada de cualquier visitante de la ciudad","28 de abril de 2019","Impresionante",5
"992","Visitar la Sagrada Familia es mucho mas qye una visita a una Basilica. Es envolverse del espiritu genial de Antoni Gaudi,avanzado a su tiempo y adentrarse en la forma de ser y pensar de un pueblo.
Aconsejable para evitar colas y optimizar tiempo comprar las...Más","28 de abril de 2019","Una de las joyas imprescindibles de Barcelona",5
"993","Nacida en Barcelona, vivo en l’eixample, y nunca habia visitado la basilica por dentro. 😓 Es preciosa, impactante. Cogimos audio-guia, muy recomendable para conocer la historia de cada rincon de la basilica y para comprender mejor la construccion. Super recomendable.","28 de abril de 2019","Una tarde diferente",5
"994","Este es uno de los monumentos que no puedes dejar de visitar en Barcelona. Merece la pena cada euro que pagas por la entrada para poder ver una maravilla de la arquitectura modernista. 💯% recomendada!","27 de abril de 2019","Obra colosal",5
"995","Un edificio único, incomparable e irrepetible. A pesar del gran número de elementos adefésicos que de modo injustificado y arbitrario se le han incorporado estos últimos decenios, este templo sigue siendo el principal referente mundial del genial arquitecto catalán Antoni Gaudí.","27 de abril de 2019","El gran icono gaudiniano de Barcelona",5
"998","No digo nada nuevo ni diferente. Es un fenómeno arquitectónico maravilloso que exalta un estilo determinado el modernismo de Gaudí. Imperdible.","26 de abril de 2019","Increible",5
"999","Aún así sigue siendo una visita masificada....si quieres visitar las Torres (me decepcionó bastante las vistas) tienes q hacer la reserva con tiempo.

Las entradas mucho más baratas por internet. 6 euros menos por persona....","26 de abril de 2019","Recordando años atras",5
"1000","recomiendo obtener las entradas con anticipación porque suelen estar agotadas. Muy práctica audioguía permite conocer íntimamente esta maravilla de la arquitectura","26 de abril de 2019","una maravilla arquitectónica",5
"1002","La conocí hace más de 20 años y, si bien continúa siendo espectacular, la prefería en su antigua versión, entre cosa inacabada y ruina. Creo que la obra de un genio como Gaudí sólo podía ser dirigida por él, que además iba adaptando continuamente su...Más","26 de abril de 2019","Hay cosas que es preferible dejarlas como están",5
"1003","Visita ansiada desde hace tiempo. Aunque el control de entrada es desesperante, lo que te espera es alucinante. La luz entra a borbotones por todas partes. La idea constructiva es impactante y valiente. La audio guía no está planteada correctamente, llevando a error al visitante...Más","25 de abril de 2019","PARA REPETIR SIN CANSARTE",5
"1004","Muy bonita y espectacular por fuera. Por dentro no lo sé porque no hice la cola de varias horas para entrar. Precio para entrar 15 €  entrada básica.","25 de abril de 2019","Muy bonita y espectacular por fuera. Por dentro no lo sé.",5
"1005","No puedo dejar de reconocer la belleza ,aunque no me sentí extasiada,admiración por la belleza ,los colores la genialidad","25 de abril de 2019","Expectacular",5
"1008","Un lugar simplemente impresionante, ya por fuera causa asombro sin embargo una vez adentro es deslumbrante, imperdible!","25 de abril de 2019","Basílica de la Sagrada Familia ",5
"1009","realmente es un monumento espectacular y merece la pena ir lo a ver el problema es que hay colas y que te cobran y que nunca está acabada a tardar muchos años en estar acabada pero realmente es preciosa","25 de abril de 2019","Espectacular",5
"1010","Me fijé que para comprar la entrada a través de internet hay muchas páginas típicas de entradas que lo ponen a un precio desorbitado. Hay que tener mucho ojo y comprarlo en la web oficial de la basílica, que acaba en .org para que no...Más","24 de abril de 2019","Entradas a 17€, que no te timen",5
